"HUC8","Site_Num","BFI","Temp_C","Precip_MM","AET_MM","Elevation_M","SOIL_A_PERCENT","SOIL_C_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_HERBACEOUS_PERCENT","BFI.log","Predicted_BFI"
15070103,9515500,0.536403802734312,18.35,265.29,324.149749755859,682.81,0.1558,0.3214,1e-04,0.0044,0.0648,0.0521,0.145873331932746,0.390309978293979
15010004,9404110,0.924040013207806,11.64,290.36,287.258361816406,987.12,0.0013,0.2894,1e-04,0.0018,0.1928,0.0762,2.4985486629759,0.95778730028114
15010004,9404110,0.922714276850177,11.06,308.31,277.376739501953,987.12,0.0013,0.2894,1e-04,0.0018,0.1928,0.0762,2.47981038288672,0.958029288589093
15010004,9404110,0.918153215289949,10.53,360.71,345.332427978516,987.12,0.0013,0.2894,1e-04,0.0018,0.1928,0.0762,2.41751525754744,0.935353403098988
15070103,9516500,0.590000995847101,17.89,203.57,325.66985919659,571.83,0.1558,0.3214,1e-04,0.0044,0.0648,0.0521,0.363969493974748,0.156664278311805
15070103,9516500,0.0029924016137739,19.96,313.57,319.755828857422,571.83,0.1558,0.3214,1e-04,0.0044,0.0648,0.0521,-5.80868211087597,0.0175921803272994
15070103,9516500,0.0800386887103935,19.98,316.94,384.147369384766,571.83,0.1558,0.3214,1e-04,0.0044,0.0648,0.0521,-2.44182148956004,0.0218922915042403
15060201,9502800,0.408948903418717,11.18,412.1,389.488006591797,1361.27,0.0168,0.3607,1e-04,0.0022,0.2312,0.0547,-0.368312253783435,0.272448202299524
15060201,9502800,0.0666975253636491,11.44,587.95,517.610717773438,1361.27,0.0168,0.3607,1e-04,0.0022,0.2312,0.0547,-2.63856149282042,0.216323503842325
15060201,9502800,0.18446684083249,11.66,400.66,366.299774169922,1361.27,0.0168,0.3607,1e-04,0.0022,0.2312,0.0547,-1.48637235954099,0.308304613261791
15060201,9502800,0.209035566272445,13,344.49,323.808624267578,1361.27,0.0168,0.3607,1e-04,0.0022,0.2312,0.0547,-1.33074859203548,0.245896892589467
15060201,9502800,0.425494291804194,12.7,331.49,395.143218994141,1361.27,0.0168,0.3607,1e-04,0.0022,0.2312,0.0547,-0.300258500519294,0.259955694705458
15060202,9502960,0.170049053506577,12.49,519.37,433.097412109375,1610.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.58527965296741,0.117676855307919
15060202,9502960,0.0836360543179364,12.96,341.48,369.079742431641,1610.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.39393890751143,0.155429821860121
15060202,9502960,0.0991703108063146,13.46,525.41,442.78857421875,1610.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.20647753226957,0.178570294008067
15060202,9502960,0.269911999837614,12.51,500.8,360.428009033203,1610.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.995069095699317,0.15329167163524
15060202,9503000,0.206440535569819,11.67,396.91,452.130135169396,1600.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.34651606898976,0.166087681364004
15060202,9503000,0.142814986354495,12.33,548.93,523.095397949219,1600.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.79210378967284,0.110905589537672
15060202,9503000,0.100513055793991,13.06,403.04,387.764434814453,1600.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.19153691132419,0.174162741728375
15060202,9503000,0.188531672724208,12.56,514.65,465.099578857422,1600.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.45957933850626,0.178434957789315
15060202,9503000,0.193198109259367,13.61,425.09,392.5390625,1600.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.42936201429497,0.14378895369679
15060202,9503000,0.266360456091145,12.4,597.83,543.207641601562,1600.97,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.01316733384824,0.162686048343055
15060202,9502900,0.862981337200029,13.51,543.5,548.755004882812,1352.86,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,1.84027592398949,0.737212322712276
15060202,9502900,0.602651695952886,13.16,445.25,478.330474853516,1352.86,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.416526174971021,0.802153975746836
15010004,9404104,0.00405431425119095,10.64,460.72,380.282897949219,1652.23,0.0013,0.2894,1e-04,0.0018,0.1928,0.0762,-5.50391116236405,0.00288203041983466
15070101,9514100,0.348589119522949,21.93,143.58,136.364654541016,279.66,0.4428,0.1236,8e-04,0.0084,0,0.1364,-0.625246675248105,0.223552687514705
15070101,9514100,0.139364980190293,21.97,194.73,200.657653808594,279.66,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.82057426327681,0.1044557320469
15070101,9514100,0.00378692272479578,23.03,159.47,196.268127441406,279.66,0.4428,0.1236,8e-04,0.0084,0,0.1364,-5.57240742438793,0.0838847064140794
15070101,9514100,0.0405863949952335,23.26,134.88,131.377746582031,279.66,0.4428,0.1236,8e-04,0.0084,0,0.1364,-3.16288935790032,0.0443178634412876
15070101,9514100,0.210217985204247,22.73,239.18,152.868072509766,279.66,0.4428,0.1236,8e-04,0.0084,0,0.1364,-1.32361195962251,0.0752996719907952
15080101,9535100,0.00230993609397272,20.29,285.77,253.328262329102,557.55,0.2646,0.5689,0,4e-04,0.0049,0.0818,-6.06822281166605,0.00220517383998698
15080101,9535100,0.0029580536886444,20.5,281.5,254.42610168457,557.55,0.2646,0.5689,0,4e-04,0.0049,0.0818,-5.82026132716259,0.00226243120984052
15080101,9535300,0.00497432532717066,19.09,241.85,208.979965209961,538.54,0.2646,0.5689,0,4e-04,0.0049,0.0818,-5.29847879173165,0.007960063066575
15080101,9535300,0.00743108236332013,20.39,305.62,284.110107421875,538.54,0.2646,0.5689,0,4e-04,0.0049,0.0818,-4.89462492571508,0.0087995768395276
15080101,9535300,0.00222461877961457,20.77,149.81,141.874481201172,538.54,0.2646,0.5689,0,4e-04,0.0049,0.0818,-6.10594261612821,0.00394816801442419
15080101,9535300,0.00602977870373614,20.29,285.77,253.328262329102,538.54,0.2646,0.5689,0,4e-04,0.0049,0.0818,-5.10499693690226,0.00981940958424772
15080101,9535300,0.0112167796415006,20.86,258.73,204.798431396484,538.54,0.2646,0.5689,0,4e-04,0.0049,0.0818,-4.4790642774348,0.00883681158424093
15080101,9535300,0.0872365848938391,20.61,315.88,305.169372558594,538.54,0.2646,0.5689,0,4e-04,0.0049,0.0818,-2.34785292342459,0.00894901966338526
15060202,9503700,0.747790288435726,11.03,424.26,422.931396484375,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,1.08686164543009,0.778783265172066
15060202,9503700,0.880841001297646,11.77,530.03,493.591644287109,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,2.00041840954855,0.699567157269124
15060202,9503700,0.203513576807419,12.32,640.25,443.028228759766,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.36447736446555,0.593048968973851
15060202,9503700,0.273241696716747,12.33,548.93,523.095397949219,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.978237225135051,0.687305148336731
15060202,9503700,0.930035656202992,12.71,359.95,386.493041992188,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,2.58723718746983,0.86106062140083
15060202,9503700,0.898255456696499,12.9,298.32,331.634124755859,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,2.17798930636559,0.849562982196733
15060202,9503700,0.886566681976862,13.34,554.45,625.202453613281,1257.58,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,2.0561411841936,0.757579467528453
15070102,9512860,0.260385005201443,18.16,607.54,428.080139160156,549.29,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.04396844854318,0.188423236549765
15070102,9513910,0.0125112783875949,18.15,628.71,582.980285644531,319.56,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-4.36853456704402,0.0443726365739411
15070102,9513910,0.00775252895810396,18.61,343.72,334.406616210938,319.56,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-4.85195343563923,0.0109540427762036
15070102,9513835,0.00895904971044884,17.29,551.67,502.023559570312,363.8,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-4.70609169340502,0.018626451266656
15070102,9513835,0.0073500603464141,18.15,628.71,582.980285644531,363.8,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-4.90566955026233,0.0211089183850514
15070102,9512450,0.356364508938292,19.03,199.44,284.061553955078,1333.48,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-0.59117844965892,0.608043257441329
15050303,9489000,0.204103792691937,19.55,233.89,239.264406527006,314.67,0.3842,0.6383,4e-04,0.0124,0,0.131,-1.36084013235222,0.0416735020478617
15050303,9489000,0.0168544679080898,21.16,197.14,212.3310546875,314.67,0.3842,0.6383,4e-04,0.0124,0,0.131,-4.06614137871221,0.0194868276988566
15050303,9489000,0.00569050414507407,21.76,193.4,193.32112121582,314.67,0.3842,0.6383,4e-04,0.0124,0,0.131,-5.16324967607246,0.0150009251263421
15050303,9489000,0.0901653508017349,21.76,155.14,168.63786315918,314.67,0.3842,0.6383,4e-04,0.0124,0,0.131,-2.31161766300712,0.0155828719102416
15050303,9489000,0.0207441459491215,21.14,258.56,233.462188720703,314.67,0.3842,0.6383,4e-04,0.0124,0,0.131,-3.85452886668581,0.0295573315360959
15050303,9489000,0.00657563110339323,22.36,170.16,170.142639160156,314.67,0.3842,0.6383,4e-04,0.0124,0,0.131,-5.01778737440777,0.0108881242384367
15070102,9513800,5.27379871909034e-05,17.13,246.51,253.267593383789,605.27,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-9.85012180314298,0.0263293638250603
15070102,9513860,0.000550205807634286,17.32,301.33,353.159790039062,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-7.50466779680641,0.000676341248138731
15070102,9513860,0.000252479770300012,17.5,369.81,393.178161621094,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-8.28392691843348,0.000306500125054798
15070102,9513860,0.00163078383518663,17.86,693,582.679626464844,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-6.41706238425625,0.000421319172174368
15070102,9513860,0.000390986089925784,17.46,456.33,454.955718994141,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-7.8464475117042,0.00101706926575552
15070102,9513860,0.000127429108138105,19.37,265.02,318.521789550781,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-8.96782292537442,0.000242705373310753
15070102,9513860,5.27379871909034e-05,19.34,345.4,331.129791259766,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-9.85012180314298,0.000303962598214458
15070102,9513860,0.00129708511169031,19.77,214.79,281.592010498047,447.99,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-6.64633782677983,0.000172525656125066
15070102,9512400,0.000712287373151372,18.11,372.07,339.9794921875,379.4,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-7.24631657283554,0.0024969202053287
15070102,9512400,0.00125064685730647,17.29,551.67,502.023559570312,379.4,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-6.68284294610362,0.015617574264503
15070102,9512400,0.000698675040932039,18.42,365.41,422.696044921875,379.4,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-7.26562589596835,0.00406514423904066
15070102,9513780,0.0574952432926696,17.5,369.81,393.178161621094,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.79683874717726,0.057065957414268
15070102,9513780,0.373512646497067,18.84,333.49,377.659790039062,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-0.517176724753802,0.116548204569723
15070102,9513780,0.214991927890007,18.42,365.41,422.696044921875,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.295093517947,0.099887743023764
15070102,9513780,0.127761485811532,18.45,350.58,381.934112548828,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.92089777840578,0.0933434684703754
15070102,9513780,0.142089957820635,18.16,607.54,428.080139160156,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.79803888524614,0.102422721875047
15070102,9513780,0.0829779337083733,19.21,229.58,281.315734863281,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.40255682202011,0.130716029763748
15070102,9513780,0.000333296071109192,18.98,167.96,168.877456665039,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-8.00614600894468,0.0344994455094636
15070102,9513780,0.0869307844425033,19.21,389.83,362.207672119141,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.35169946795554,0.101832416837461
15070102,9513780,0.0445802752479212,19.23,270.73,346.952178955078,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-3.06485924410062,0.0512084839055822
15070102,9513780,0.0152969875189692,19.44,346.74,335.974273681641,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-4.16468417071005,0.0276976733533711
15070102,9513780,0.0976346074319816,19.61,345.97,376.707855224609,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.22378751466107,0.0568563449723406
15070102,9513780,0.326497906227631,19.77,214.79,281.592010498047,705.46,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-0.724067568722162,0.0771071440725512
15010001,9403000,0.807955866846797,12.27,164.02,266.578649902344,763.3,0.1761,0.2169,0.0035,8e-04,0.1727,0.0768,1.43678223100333,0.831222451910824
15010001,9403000,0.68420691327852,11.6,445.85,266.578649902344,763.3,0.1761,0.2169,0.0035,8e-04,0.1727,0.0768,0.773173166407371,0.685432522231937
15010001,9403000,0.713846018229789,11.88,267.45,213.101303100586,763.3,0.1761,0.2169,0.0035,8e-04,0.1727,0.0768,0.91413721460517,0.767570882741969
15060106,9512200,5.27379871909034e-05,20.63,326.39,296.301361083984,430.18,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-9.85012180314298,7.10570674868935e-05
15060106,9512200,5.27379871909034e-05,20.27,275.08,276.800201416016,430.18,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-9.85012180314298,0.000153625520234523
15060202,9504000,0.845390011142115,11.61,502.39,475.263946533203,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,1.69889232747389,0.549058865920252
15060202,9504000,0.909529386408304,12.25,411.19,406.786682128906,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,2.30790222166395,0.706480719422917
15060202,9504000,0.363227109448865,11.81,751.69,635.992004394531,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.561384777758568,0.386780149235738
15060202,9504000,0.671641927572353,12.28,553.04,547.505981445312,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.715620655474991,0.578540941635922
15060202,9504000,0.36774208287313,12.49,519.37,433.097412109375,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.541915576925057,0.486930215344086
15060202,9504000,0.86119795670219,12.86,457.58,387.067443847656,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,1.82527562374021,0.765088544612331
15060202,9504000,0.799540360578395,12.6,402.07,357.647705078125,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,1.38342408643397,0.762738335933417
15060202,9504000,0.387864546494185,12.33,548.93,523.095397949219,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.456297415582989,0.478736061371075
15060202,9504000,0.730490248539586,12.44,514.88,479.638732910156,1099.32,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.997111308858844,0.578485553558597
15050100,9479350,0.142659995480454,21.06,329.37,287.222991943359,344.48,0.2148,0.5261,9e-04,0.0297,0.0086,0.0605,-1.79337043281117,0.00155093931801641
15060106,9512165,0.200894081633086,21.44,214.63,235.006118774414,353.86,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-1.38071568852462,0.0883105758560347
15070102,9512280,0.166716929206234,18.45,350.58,381.934112548828,694.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.60907606579486,0.108744729418277
15070102,9512280,0.229305442432246,18.16,607.54,428.080139160156,694.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-1.21223720651689,0.127852345780037
15070102,9512280,0.0865300533245027,19.07,356.96,329.307830810547,694.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-2.35675868530757,0.0592506643493561
15070102,9512280,0.309141997848896,18.98,167.96,168.877456665039,694.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-0.804133595181402,0.0435136001725541
15070102,9512280,0.0177443727358209,19.23,270.73,346.952178955078,694.47,0.0665,0.3608,0.0052,0.0458,0.0723,0.0618,-4.01378315068597,0.0678886682820149
15050306,9488500,0.00531746271199816,20.46,223,200.528579711914,449.34,0.3679,0.37,3e-04,9e-04,0,0.095,-5.23142737249725,0.0020383068394604
15050306,9488500,0.00945446492624963,19.46,255.32,216.71240234375,449.34,0.3679,0.37,3e-04,9e-04,0,0.095,-4.65176872799702,0.00300842780193434
15050306,9488500,0.000534535311557923,19.87,213.23,265.005889892578,449.34,0.3679,0.37,3e-04,9e-04,0,0.095,-7.53357808680019,0.00187613907517915
15050306,9488500,0.000642416917962323,20.65,222.85,252.442672729492,449.34,0.3679,0.37,3e-04,9e-04,0,0.095,-7.34963043676458,0.0020911818762091
15060106,9512100,0.00057499039291616,20.27,275.08,276.800201416016,389.38,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-7.46058206951511,0.000768592463356448
15060106,9512100,0.00169510737225607,20.14,277.59,317.673919677734,389.38,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-6.37831264799988,0.00133331155317827
15060106,9512100,0.00377292508779621,21.59,269.43,290.259124755859,389.38,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-5.57612463248562,0.0016038922400009
15060106,9512162,0.00692521274588948,22.04,277.91,306.325897216797,356.76,0.1134,0.399,0.0104,0.0961,0.0082,0.0916,-4.96563720263489,0.00240670010734662
15060202,9504500,0.329595439333348,11.16,722.78,452.130135169396,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.710015391082932,0.302270351648115
15060202,9504500,0.657123523119804,11.58,540.94,483.795104980469,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.65050175505824,0.466071199653709
15060202,9504500,0.702279788194957,11.93,390.62,388.091552734375,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.858177724389585,0.592371642887355
15060202,9504500,0.193576123855714,12.03,787.79,469.177032470703,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.42693866514714,0.257277368440195
15060202,9504500,0.283773045088915,12.67,574.91,427.239166259766,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.92582231119698,0.381186426890251
15060202,9504500,0.728319107013103,13.61,425.09,392.5390625,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,0.986111095941101,0.575938594656901
15060202,9504500,0.274752722450179,12.4,597.83,543.207641601562,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.970641167123694,0.365315759634645
15060202,9504500,0.42349995544099,13.85,257.65,291.689025878906,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.308422008125386,0.56548572527726
15060202,9504500,0.752440881251788,13.16,445.25,478.330474853516,1060.76,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,1.11167301330173,0.57664701424001
15010001,9383100,0.813937714962893,11.43,438.16,377.759033203125,826.96,0.1761,0.2169,0.0035,8e-04,0.1727,0.0768,1.47580236238128,0.702004085174145
15010001,9383100,0.86390653688992,12.44,260.55,273.626678466797,826.96,0.1761,0.2169,0.0035,8e-04,0.1727,0.0768,1.84812270960371,0.801764279947133
15060203,9506000,0.481770044753692,14.93,608.32,567.349670410156,902.66,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.0729521581632472,0.306631570527218
15060203,9506000,0.470840198485075,16.74,476.77,455.659210205078,902.66,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.116771713400035,0.393368270413335
15060203,9506000,0.29020722387813,16.5,452.66,388.231842041016,902.66,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.894377829920074,0.444034009678464
15020016,9402300,0.767242771010152,11.54,241.2,212.452743530273,844.87,0.1241,0.1485,2e-04,0.0012,0.1362,0.2613,1.19280729679964,0.63707446831336
15020016,9402300,0.768788998374978,13,206.83,219.17008972168,844.87,0.1241,0.1485,2e-04,0.0012,0.1362,0.2613,1.20148582687808,0.623124251546772
15060202,9505350,0.00720245531254546,12.17,422.25,424.320953369141,1129.62,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-4.92610477724763,0.0847316144534978
15060202,9505350,0.0631627669428799,11.95,420.82,439.623626708984,1129.62,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.69679455953432,0.0836540096006834
15060202,9505350,0.116037795348421,11.73,475.19,455.148864746094,1129.62,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.03049834679754,0.0939956207585629
15060202,9505350,0.279528196972044,11.31,628.62,548.225341796875,1129.62,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-0.946803108262227,0.159171756994116
15060202,9505350,0.062957298451661,12.86,457.58,387.067443847656,1129.62,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.70027215959857,0.0510451668890511
15060202,9505350,0.222881990829879,12.56,514.65,465.099578857422,1129.62,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-1.24894977450272,0.101331790412156
15060203,9508500,0.387978635456337,15.24,608.82,470.617181396484,621.15,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.455816916437705,0.423587193999004
15060203,9508500,0.484300042853975,16,487.5,501.606658935547,621.15,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.0628204800626544,0.497709136654071
15060203,9508500,0.679983063356786,17.01,400.34,409.101440429688,621.15,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,0.753693969628485,0.587139904132945
15060203,9508500,0.553893857961326,16.86,503.36,630.595092773438,621.15,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,0.216416165924061,0.488759840562906
15060202,9505250,0.0679826307201102,11.22,866.56,632.922729492188,1196.91,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.61809920911679,0.0443054951225462
15060202,9505250,0.0634983836436614,11.95,420.82,439.623626708984,1196.91,0.0164,0.2007,4e-04,0.0127,0.4429,0.0674,-2.69113679669295,0.068506631957791
15060203,9505800,0.314741388155993,15.47,488.03,460.615478515625,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.778044990904498,0.543149945951869
15060203,9505800,0.441364247506073,14.5,412.77,373.068267822266,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.2356271626166,0.588092148818071
15060203,9505800,0.395877611894286,16.03,508.69,510.172668457031,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.422671704110053,0.56068796665255
15060203,9505800,0.728157419162801,16.62,343.41,356.427307128906,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,0.985294108099691,0.662566446139772
15060203,9505800,0.380499377910506,14.93,608.32,567.349670410156,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.48742916287466,0.46332370845683
15060203,9505800,0.434625644260246,16.74,476.77,455.659210205078,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-0.263003015607221,0.53975838191292
15060203,9505800,0.885542902710132,17.1,413.28,429.319946289062,1109.23,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,2.04600084969496,0.627919034791894
15060203,9508300,0.0843823670619278,15.49,937.06,614.922668457031,710.32,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-2.38424038752746,0.0938951040822926
15060203,9508300,0.128918119119111,15.07,788.78,718.673950195312,710.32,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-1.91055851301299,0.170840321712177
15060203,9508300,0.131098683320792,15.39,843.27,679.089294433594,710.32,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-1.89127921178478,0.103365061156835
15060203,9508300,0.161956995118666,16.54,457.74,428.1552734375,710.32,0.0166,0.3654,0.0036,0.0065,0.2664,0.0329,-1.64373857987889,0.187704064915897
